locationName,locationStatus,method,locationId,locationParentName,locationParentId,locationType,locationTypeCode,locationAdminLevel,locationPhysicalType,locationPhysicalTypeCode,longitude,latitude
Antonibe,active,update,bd77a72c-4816-4c6b-bda1-4f48d2026a2c,Analalava,7463ed99-79ab-4fa2-bb29-2055791ad160,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antotohazo,active,update,002ce51d-6b33-43b7-a346-a61dc432dff1,Andramasina,e7369bd6-0860-4c56-91f2-b10332e569f2,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antotohazo,active,update,7b76888c-3184-439c-becb-f4da1b535e44,Ankazobe,420da8f3-a1d3-4f03-a03f-eed7e74da9b8,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antranokarany,active,update,c4a6b01f-9760-49d2-8496-c66eca2e28c5,Ambanja,329ed8df-37b4-4486-bb6e-c751afc4485d,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antranokoaky,active,update,9e425374-dcfa-4509-b11e-5dd61f5d6cd4,Morafenobe,438f4235-95a5-497e-b1b2-5bdebc19b26c,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsahabe,active,update,b09b4efb-567f-43ea-afa5-a968f0daafe1,Antsohihy,11c88475-52ff-48f9-838f-31c4a03182ac,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsahafilo,active,update,ce8a337c-feb5-43e1-9cd3-2eacfbc63881,Ambohidratrimo,a3a8ef60-9e3d-4dd3-a8f2-101be51cb306,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsahalalina,active,update,945922a8-c803-468b-9e49-dfed873e4ee2,Manjakandriana,14a59182-ea1f-42c4-acf0-c63e573d9b14,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsahalava,active,update,65c9ae95-7eb4-4346-bda1-182d3358a1fb,Antanifotsy,b1dea378-c109-4e4c-a02e-b74b3a9a49f1,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsahalava,active,update,c3fa7d9b-94b2-4602-ad1f-180911fc1534,Tsiroanomandidy,a8dcce90-a1d3-45cf-9c9f-325d1a81aad6,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsahambaharo,active,update,cf655c4a-06ba-4df3-b9cf-4b7c48fc9b70,Sambava,6d16e230-4d60-475d-97cf-c13ec0530009,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsahampano,active,update,37191b95-88f2-461e-bbd8-fe30278e203d,Antsiranana II,d26b65b6-d268-4e44-9c28-5f02a0806b16,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsahanoro,active,update,a9eec9ae-bda0-4436-a003-d7ab5f2c80b2,Antalaha,dca87335-6d01-4901-acea-73eb326ed8b0,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsahavaribe,active,update,936ec889-a3e4-4745-880c-1e41ff5447ad,Sambava,6d16e230-4d60-475d-97cf-c13ec0530009,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsaidoha Bebao,active,update,dc851888-11bd-4470-9749-01daced3bcab,Maintirano,c691ef6b-055e-4b54-a5d0-82ba54aa3d27,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsakabary,active,update,6fc75b18-f2a0-4a47-a3bb-918386896bce,Befandriana Avaratra,fd3eee77-2e63-43b5-9a4d-05f28b3e165f,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsakanalabe,active,update,17964066-ca4b-4167-a422-30bc67ff7b47,Befandriana Avaratra,fd3eee77-2e63-43b5-9a4d-05f28b3e165f,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsakoabe,active,update,464165a8-688c-478f-8f73-7f37f5ac2367,Antsiranana II,d26b65b6-d268-4e44-9c28-5f02a0806b16,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsakoamanondro,active,update,907074d6-3ff4-46de-a469-3919d1ef189a,Ambanja,329ed8df-37b4-4486-bb6e-c751afc4485d,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsakoamaro,active,update,3f9a4d6c-ec41-43cc-983e-87211280c482,Bekily,36be60f1-dde6-4c5a-80ae-08df201ff1c5,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsakoamileka,active,update,da50edff-13f2-4264-ae0f-a21d7fb36dac,Soalala,d8d9204a-4f81-40cd-8b68-ee2c53c5988f,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsalaka,active,update,7594ea82-9c46-475a-b3d5-672fcd7b102b,Antsiranana II,d26b65b6-d268-4e44-9c28-5f02a0806b16,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsalova,active,update,18de7f24-7a28-40b9-8418-2df0b997eb46,Antsalova,8379918d-b8c9-47a7-8994-20029e7efb76,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsamaka,active,update,583a3bc3-ecf1-4a72-aa42-87c2f2344221,Bealanana,8e1b229f-3580-41ac-bbe3-eace68d1b6f4,jurisdiction,jdn,4,Jurisdiction,jdn,,
